#{"t_start": 1780751807.5164056, "env_id": "roundabout-v0"}
r,l,t
26.5,33,9114.618184
26.708333,33,9115.216053
27.333333,33,9115.83254
5.791667,7,9115.979787
27.833333,33,9116.599035
27.791667,33,9117.179131
26.583333,33,9117.798072
27.333333,33,9118.410783
27.291667,33,9118.99877
5.625,7,9119.148571
5.791667,7,9119.29717
5.791667,7,9119.432284
27.125,33,9120.048653
27.333333,33,9120.648604
9.666667,11,9120.878515
5.791667,7,9121.01195
26.416667,33,9121.615068
27.25,33,9122.228607
28.0,33,9122.815098
27.208333,33,9123.444949
11.5,14,9123.74662
5.791667,7,9123.895712
5.75,7,9124.034031
27.916667,33,9124.661418
5.75,7,9124.814853
27.291667,33,9125.461381
27.75,33,9127.514751
27.333333,33,9128.169837
27.375,33,9128.79503
5.75,7,9128.932688
27.958333,33,9129.544254
27.333333,33,9130.147311
5.75,7,9130.302843
5.75,7,9130.443994
27.875,33,9131.047578
27.833333,33,9131.64375
27.333333,33,9132.230459
27.333333,33,9132.827134
27.333333,33,9133.463814
5.791667,7,9133.616609
26.791667,33,9134.203302
27.25,33,9134.797285
27.166667,33,9135.443907
2.791667,4,9135.526578
27.166667,33,9136.113316
27.958333,33,9136.709832
26.583333,33,9137.343042
27.916667,33,9137.962978
5.708333,7,9138.111537
27.208333,33,9138.71282
26.875,33,9139.329754
27.875,33,9139.946236
5.75,7,9140.093562
27.958333,33,9140.676017
27.75,33,9141.259169
26.708333,33,9141.891136
26.666667,33,9142.496214
27.875,33,9143.110449
27.291667,33,9143.725095
27.291667,33,9144.328902
26.166667,33,9144.958921
9.625,11,9145.175289
26.333333,33,9145.811858
5.75,7,9145.962469
27.333333,33,9146.578717
27.416667,33,9147.178536
27.291667,33,9147.778643
5.666667,7,9147.925041
27.25,33,9148.591665
2.75,4,9148.676965
27.833333,33,9149.291425
27.75,33,9149.878287
27.25,33,9153.140971
27.541667,33,9153.829143
5.791667,7,9153.990872
27.916667,33,9154.697013
27.875,33,9155.325974
27.291667,33,9155.943994
27.333333,33,9156.541858
27.25,33,9157.193674
27.166667,33,9157.827693
26.708333,33,9158.429347
9.625,11,9158.660218
28.333333,33,9159.295372
26.625,33,9159.908808
27.25,33,9160.525343
27.375,33,9161.156685
9.583333,11,9161.376402
5.791667,7,9161.525067
27.875,33,9162.123152
26.416667,33,9162.738548
27.333333,33,9163.341261
27.166667,33,9163.989115
27.375,33,9164.589415
27.333333,33,9165.178069
5.833333,7,9165.32601
28.25,33,9165.95599
27.458333,33,9166.576123
27.916667,33,9167.155877
27.875,33,9167.792501
26.416667,33,9168.409178
28.208333,33,9170.508833
5.75,7,9170.675328
27.375,33,9171.293902
27.166667,33,9171.923736
27.958333,33,9172.505078
27.875,33,9173.125691
5.791667,7,9173.271639
27.375,33,9173.882488
2.791667,4,9173.975087
26.75,33,9174.588179
27.375,33,9175.18804
26.666667,33,9175.80468
26.583333,33,9176.408169
26.791667,33,9177.007811
27.791667,33,9177.604465
27.958333,33,9178.21371
9.583333,11,9178.440976
28.416667,33,9179.106261
9.625,11,9179.337573
27.25,33,9179.987419
27.333333,33,9180.620664
10.083333,12,9180.857484
27.333333,33,9181.487333
26.25,33,9182.105715
9.583333,11,9182.307178
27.166667,33,9182.955442
5.833333,7,9183.107004
27.416667,33,9183.737128
27.916667,33,9184.371721
27.416667,33,9185.003549
5.791667,7,9185.153426
5.791667,7,9185.306784
26.625,33,9185.930166
26.166667,33,9186.531793
27.083333,33,9187.153137
27.333333,33,9187.774871
5.791667,7,9187.919847
27.458333,33,9188.538492
27.916667,33,9189.191775
9.666667,11,9189.422881
27.208333,33,9190.022887
26.708333,33,9190.636082
8.458333,10,9190.839355
5.833333,7,9190.991976
5.666667,7,9191.135925
26.791667,33,9191.772475
27.291667,33,9192.35313
27.875,33,9192.952456
9.708333,11,9193.169072
27.875,33,9193.818968
27.166667,33,9194.451792
26.666667,33,9195.055623
5.791667,7,9195.18876
5.541667,7,9195.31872
26.666667,33,9195.943179
27.5,33,9196.551124
5.708333,7,9196.70202
9.666667,11,9196.917241
27.333333,33,9197.501918
27.291667,33,9198.148162
27.083333,33,9198.773819
26.666667,33,9199.354942
5.75,7,9199.503394
27.333333,33,9200.121445
27.208333,33,9200.720262
27.166667,33,9201.348553
2.833333,4,9201.435638
27.333333,33,9202.038365
27.375,33,9202.667717
9.666667,11,9202.93633
27.958333,33,9203.550978
9.625,11,9203.784372
9.666667,11,9204.000994
27.25,33,9204.617536
27.0,33,9205.245049
27.375,33,9205.850715
26.25,33,9206.450631
27.25,33,9207.050594
5.791667,7,9207.200427
27.375,33,9207.852246
27.291667,33,9208.467028
27.416667,33,9210.55007
9.291667,11,9210.804611
5.625,7,9210.966738
27.291667,33,9211.566627
28.125,33,9212.166553
9.75,11,9212.416076
27.916667,33,9213.027972
27.166667,33,9213.651634
26.708333,33,9214.299593
27.416667,33,9214.899081
9.625,11,9215.116178
26.791667,33,9215.749776
27.166667,33,9216.349263
27.875,33,9216.969404
26.625,33,9217.599775
27.375,33,9218.224328
10.25,12,9218.465288
27.333333,33,9219.048919
27.375,33,9219.682208
27.375,33,9220.285877
27.5,33,9220.914234
5.75,7,9221.052428
27.916667,33,9221.649402
27.291667,33,9222.284775
27.375,33,9222.915185
28.0,33,9223.531724
26.625,33,9224.164931
27.333333,33,9224.798231
27.291667,33,9225.415088
27.916667,33,9226.035733
5.791667,7,9226.181396
27.791667,33,9226.764639
27.291667,33,9227.397918
26.666667,33,9228.033097
27.416667,33,9228.664414
5.75,7,9228.81768
27.875,33,9229.432993
9.541667,11,9229.657753
27.333333,33,9230.284128
27.791667,33,9230.905167
27.291667,33,9231.512914
27.458333,33,9232.102854
5.75,7,9232.247216
27.333333,33,9232.867347
5.791667,7,9233.030612
26.583333,33,9233.650545
27.25,33,9234.266936
5.75,7,9234.413694
27.875,33,9235.030174
5.791667,7,9235.233604
27.958333,33,9235.846776
27.916667,33,9236.462876
9.916667,12,9236.70149
26.666667,33,9237.333198
27.916667,33,9237.933467
27.291667,33,9238.546469
27.375,33,9239.179741
27.416667,33,9239.782974
5.791667,7,9239.929552
27.333333,33,9240.564782
26.666667,33,9241.163259
5.791667,7,9241.312705
27.291667,33,9241.935859
26.375,33,9242.544546
27.333333,33,9243.162736
27.375,33,9243.799053
26.666667,33,9244.480883
27.291667,33,9245.101558
27.208333,33,9245.728781
2.708333,4,9245.828857
10.833333,14,9246.115448
9.666667,11,9246.332228
27.208333,33,9246.930616
27.333333,33,9247.566365
27.125,33,9248.204829
27.333333,33,9248.815072
27.416667,33,9250.904674
27.916667,33,9251.548045
5.791667,7,9251.728015
27.333333,33,9252.377891
5.75,7,9254.653768
2.791667,4,9254.746685
27.875,33,9255.36411
27.291667,33,9256.048984
27.5,33,9256.714109
9.708333,11,9256.935913
27.333333,33,9257.543967
26.166667,33,9258.148937
26.208333,33,9258.778805
27.333333,33,9259.403019
27.166667,33,9260.002472
27.875,33,9260.606286
9.541667,11,9260.843472
5.791667,7,9260.992133
5.708333,7,9261.126742
10.125,13,9261.38022
27.416667,33,9262.046699
27.333333,33,9262.663226
27.791667,33,9263.309873
27.541667,33,9264.159321
26.541667,33,9264.806843
26.541667,33,9265.526266
27.416667,33,9266.208726
9.625,11,9266.431279
27.291667,33,9267.025983
27.958333,33,9267.645846
27.333333,33,9268.259219
5.75,7,9268.409139
27.833333,33,9269.025719
27.375,33,9269.659178
27.875,33,9270.277575
5.791667,7,9270.425496
27.125,33,9271.008772
5.791667,7,9271.162459
28.041667,33,9271.780751
27.333333,33,9272.408626
27.25,33,9273.025303
26.666667,33,9273.645292
27.208333,33,9274.311793
26.625,33,9274.961643
27.25,33,9275.574835
2.708333,4,9275.67356
26.333333,33,9276.311607
26.75,33,9276.928144
27.166667,33,9277.55806
26.333333,33,9278.241176
27.291667,33,9278.874518
26.458333,33,9279.509482
26.75,33,9280.124278
5.833333,7,9280.27429
5.791667,7,9280.427559
26.541667,33,9281.078019
26.583333,33,9281.694742
27.333333,33,9282.311056
26.791667,33,9282.941168
5.75,7,9283.077373
26.166667,33,9283.707182
27.875,33,9284.310427
26.708333,33,9284.943617
28.041667,33,9285.556849
27.791667,33,9286.159921
26.708333,33,9286.791878
27.916667,33,9287.410037
27.916667,33,9288.026664
27.333333,33,9288.60861
9.75,11,9288.862343
27.875,33,9289.489797
9.666667,11,9289.77184
5.75,7,9289.926516
27.75,33,9290.559603
9.291667,11,9290.772922
27.333333,33,9291.422913
5.791667,7,9291.576437
27.458333,33,9292.17647
9.791667,12,9292.422623
27.125,33,9294.555681
27.833333,33,9295.188946
27.416667,33,9295.825909
26.208333,33,9296.438874
26.583333,33,9297.042126
26.708333,33,9297.675164
27.25,33,9298.288601
26.708333,33,9298.921804
9.541667,11,9299.155059
27.833333,33,9299.773903
26.875,33,9300.411464
27.083333,33,9301.004749
27.833333,33,9301.604832
26.583333,33,9302.237926
9.666667,11,9302.471292
5.666667,7,9302.624768
27.208333,33,9303.224598
27.958333,33,9303.837948
27.916667,33,9304.491112
27.333333,33,9305.140968
27.875,33,9305.770499
27.458333,33,9306.420899
7.75,9,9306.607749
27.375,33,9307.279226
5.75,7,9307.423878
5.833333,7,9307.574175
27.916667,33,9308.205942
9.375,11,9308.45736
26.916667,33,9309.10724
27.25,33,9309.770378
27.291667,33,9310.432176
27.208333,33,9311.053503
27.208333,33,9311.657066
27.916667,33,9312.258861
5.791667,7,9312.403346
27.25,33,9313.040065
26.25,33,9313.653225
27.916667,33,9314.273254
27.958333,33,9314.875196
27.25,33,9315.503054
27.791667,33,9316.104772
5.75,7,9316.251706
5.666667,7,9316.389466
26.291667,33,9317.00748
27.208333,33,9317.669381
27.333333,33,9318.303252
27.875,33,9318.939268
2.833333,4,9319.019243
27.333333,33,9319.655817
27.333333,33,9320.269056
5.833333,7,9320.419004
27.416667,33,9321.018866
27.375,33,9321.635416
5.833333,7,9321.787486
27.291667,33,9322.405043
27.333333,33,9323.022052
5.833333,7,9323.153018
5.625,7,9323.305247
26.458333,33,9324.020713
27.5,33,9324.718396
27.75,33,9325.318261
5.791667,7,9325.468259
26.666667,33,9326.101595
27.416667,33,9326.684833
27.375,33,9327.284685
27.791667,33,9327.884593
27.916667,33,9328.50306
9.583333,11,9328.737485
5.583333,7,9328.871292
28.416667,33,9329.471071
27.833333,33,9330.084451
2.833333,4,9330.172323
27.291667,33,9330.800988
27.375,33,9331.384233
28.291667,33,9332.038073
26.708333,33,9332.667301
27.208333,33,9334.767257
27.833333,33,9335.487142
26.791667,33,9336.104046
9.666667,11,9336.316939
27.291667,33,9336.966418
27.541667,33,9337.551916
27.916667,33,9338.203374
27.166667,33,9338.833863
27.333333,33,9339.448075
5.75,7,9339.591716
5.75,7,9339.746974
2.791667,4,9339.839991
5.625,7,9339.986458
5.791667,7,9340.132651
27.958333,33,9340.716322
28.166667,33,9341.349561
26.291667,33,9341.949547
26.625,33,9342.548605
26.875,33,9343.198076
5.75,7,9343.366103
5.666667,7,9343.533487
27.208333,33,9344.165931
5.791667,7,9344.31585
27.833333,33,9344.915737
27.375,33,9345.582357
2.75,4,9345.682421
5.75,7,9345.831892
2.75,4,9345.915588
27.083333,33,9346.538031
27.291667,33,9347.136191
5.791667,7,9347.284896
27.875,33,9347.902
27.875,33,9348.498578
5.666667,7,9348.648523
26.75,33,9349.265337
27.875,33,9349.888885
28.333333,33,9350.515021
5.75,7,9350.663801
26.75,33,9351.251629
5.75,7,9351.401582
27.166667,33,9352.04039
27.416667,33,9352.638177
28.0,33,9353.239809
26.625,33,9356.584219
5.791667,7,9356.733348
5.75,7,9356.884201
10.666667,13,9357.147436
5.791667,7,9357.282744
5.75,7,9357.430693
26.208333,33,9358.150892
27.833333,33,9358.797275
2.833333,4,9358.897249
27.25,33,9359.517021
5.75,7,9359.663835
26.833333,33,9360.285007
27.208333,33,9360.880363
27.166667,33,9361.51353
9.541667,11,9361.730267
28.375,33,9362.330195
27.333333,33,9362.969487
27.75,33,9363.56327
5.375,7,9363.714908
26.916667,33,9364.313158
5.75,7,9364.465075
5.791667,7,9364.613585
27.291667,33,9365.279715
27.458333,33,9365.896289
5.75,7,9366.046922
26.708333,33,9366.633227
27.166667,33,9367.279485
28.25,33,9367.896031
27.916667,33,9368.546088
27.375,33,9369.195954
9.666667,11,9369.412826
26.625,33,9370.032583
27.291667,33,9370.632351
27.125,33,9371.245685
27.125,33,9371.898918
27.875,33,9372.515423
26.666667,33,9373.162069
5.375,7,9373.309761
5.75,7,9373.445423
9.541667,11,9373.678653
27.333333,33,9374.311938
28.333333,33,9374.911324
27.875,33,9375.515046
9.75,12,9375.776418
27.208333,33,9376.428299
26.583333,33,9378.661361
27.291667,33,9379.314563
27.791667,33,9379.927967
26.166667,33,9380.531014
27.916667,33,9381.120219
27.458333,33,9381.71084
27.208333,33,9382.344177
27.458333,33,9382.927463
5.791667,7,9383.080788
27.375,33,9383.694749
9.625,11,9383.925756
27.291667,33,9384.543836
26.708333,33,9385.160481
27.375,33,9385.763768
27.375,33,9386.37693
26.625,33,9387.005
10.5,13,9387.246927
26.625,33,9387.842198
21.583333,27,9388.343398
27.833333,33,9388.978726
27.333333,33,9389.595058
9.708333,12,9389.831792
9.5,11,9390.059883
2.791667,4,9390.146271
26.708333,33,9390.759699
26.666667,33,9391.376279
27.291667,33,9391.976231
9.708333,12,9392.226244
9.75,11,9392.446271
27.666667,33,9393.058179
5.833333,7,9393.202612
27.833333,33,9393.817908
27.208333,33,9394.42952
5.458333,7,9394.575956
5.833333,7,9394.714314
26.708333,33,9395.362337
27.333333,33,9395.991992
20.041667,25,9396.465494
2.75,4,9396.542365
26.208333,33,9397.15951
28.291667,33,9397.758885
27.375,33,9398.412109
27.375,33,9399.042008
26.125,33,9399.728665
27.708333,33,9400.361891
5.708333,7,9400.508509
27.208333,33,9401.108344
5.791667,7,9401.258313
27.916667,33,9401.875543
5.791667,7,9402.024946
10.958333,13,9402.291482
5.708333,7,9402.426496
27.333333,33,9403.041402
27.916667,33,9403.661533
5.833333,7,9403.807988
5.791667,7,9403.958144
5.833333,7,9404.12493
28.333333,33,9404.728073
27.916667,33,9405.341234
27.291667,33,9405.962963
27.791667,33,9406.578369
27.375,33,9407.191323
9.458333,11,9407.407502
27.25,33,9408.039523
2.791667,4,9408.12765
28.25,33,9408.757539
28.0,33,9409.392236
27.833333,33,9409.993865
27.291667,33,9410.640412
27.458333,33,9411.225326
27.166667,33,9411.840285
5.458333,7,9411.989232
2.791667,4,9412.080564
27.916667,33,9412.706831
26.625,33,9413.326768
27.625,33,9413.939971
27.875,33,9414.562358
27.333333,33,9415.173161
27.666667,33,9415.789781
10.125,13,9416.043672
27.416667,33,9416.656413
26.708333,33,9418.863116
9.75,11,9419.1227
27.375,33,9419.755546
26.791667,33,9420.372501
2.791667,4,9420.472515
5.75,7,9420.609237
5.791667,7,9420.75577
26.166667,33,9421.389015
28.208333,33,9421.992478
27.875,33,9422.592059
27.375,33,9423.205495
28.041667,33,9423.855522
9.625,11,9424.081359
26.708333,33,9424.688187
27.333333,33,9425.325849
5.75,7,9425.491993
26.75,33,9426.125555
26.791667,33,9426.725341
26.666667,33,9427.38825
26.833333,33,9428.008003
5.5,7,9428.171392
5.833333,7,9428.340224
9.75,11,9428.574904
27.166667,33,9429.204801
27.916667,33,9429.821241
27.833333,33,9430.441097
27.583333,33,9431.041094
27.875,33,9431.654413
27.833333,33,9432.254254
5.75,7,9432.40488
26.625,33,9433.007612
27.333333,33,9433.640656
27.375,33,9434.257855
26.625,33,9434.876283
5.833333,7,9435.03719
5.791667,7,9435.173932
9.625,11,9435.437292
27.333333,33,9436.037062
27.875,33,9436.688898
27.333333,33,9437.303708
26.583333,33,9437.929814
27.166667,33,9438.786845
9.666667,11,9439.041994
27.125,33,9439.705057
27.833333,33,9440.423311
27.25,33,9441.073135
26.666667,33,9441.703089
27.333333,33,9442.301587
28.0,33,9442.904726
5.75,7,9443.052828
27.375,33,9443.671193
26.583333,33,9444.286132
9.291667,11,9444.506092
5.541667,7,9444.656268
27.833333,33,9445.272563
2.75,4,9445.356225
27.208333,33,9445.952458
5.75,7,9446.109267
9.666667,11,9446.319239
5.791667,7,9446.472668
28.375,33,9447.069007
27.25,33,9447.685472
27.25,33,9448.287624
27.125,33,9448.905506
27.333333,33,9449.550189
26.791667,33,9450.151862
26.791667,33,9450.751898
27.208333,33,9451.370967
27.833333,33,9451.971855
28.375,33,9452.571632
9.625,12,9452.802797
27.25,33,9453.386706
9.75,12,9453.651443
27.875,33,9454.251486
27.916667,33,9454.901328
26.666667,33,9457.77943
27.875,33,9458.434965
9.583333,11,9458.72097
9.583333,11,9458.967401
9.666667,11,9459.200331
26.916667,33,9459.824584
27.333333,33,9461.932365
5.458333,7,9462.134465
9.625,11,9462.383667
9.625,11,9462.618942
27.333333,33,9463.233166
27.333333,33,9463.816875
27.208333,33,9464.443896
27.25,33,9465.049898
26.333333,33,9465.649859
26.666667,33,9466.249773
5.833333,7,9466.403287
27.875,33,9467.016368
27.25,33,9467.643768
27.875,33,9468.249502
2.833333,4,9468.346715
27.458333,33,9468.973665
27.833333,33,9469.602743
26.708333,33,9470.215907
27.208333,33,9470.798523
27.25,33,9471.415792
27.833333,33,9471.999033
26.666667,33,9472.615571
5.791667,7,9472.765209
26.916667,33,9473.386996
5.583333,7,9473.548774
27.208333,33,9474.15039
27.333333,33,9474.748645
27.375,33,9475.365878
27.208333,33,9475.968551
26.791667,33,9476.598401
27.166667,33,9477.198404
27.666667,33,9477.818322
27.416667,33,9478.431544
26.583333,33,9479.048103
27.041667,33,9479.668046
5.833333,7,9479.81467
28.208333,33,9480.431771
27.25,33,9481.047913
9.666667,11,9481.267924
26.208333,33,9481.983015
27.166667,33,9482.614388
27.416667,33,9483.216232
5.458333,7,9483.364205
27.916667,33,9483.980764
5.791667,7,9484.134853
26.083333,33,9484.76398
