#{"t_start": 1781481845.4348516, "env_id": "highway-v0"}
r,l,t
67.2,85,11508.669806
40.0,51,11514.523547
89.6,113,11527.817341
60.8,77,11536.866534
8.0,11,11538.182076
40.8,52,11544.040762
240.0,300,11579.154162
240.026341,300,11614.218311
92.021273,116,11627.654402
9.6,13,11629.198941
240.0,300,11663.998469
12.0,16,11665.852893
92.0,116,11679.448268
240.0,300,11717.165894
12.8,17,11719.806817
212.0,266,11753.369513
240.0,300,11788.354661
240.0,300,11824.0699
84.8,107,11836.596775
56.0,71,11844.864663
240.0,300,11879.528044
12.8,17,11881.568536
240.255692,300,11916.084273
240.0,300,11951.796983
130.4,164,11972.858044
100.0,126,11987.536444
160.8,202,12010.96864
82.4,104,12023.040135
240.0,300,12058.385232
35.2,45,12063.641454
162.4,204,12087.805923
240.161188,300,12123.485404
240.0,300,12159.402561
240.0,300,12193.609396
236.0,296,12230.963708
120.8,152,12248.919536
34.4,44,12254.042323
139.2,175,12274.596332
240.0,300,12309.070451
197.6,248,12337.958793
240.0,300,12373.170203
68.0,86,12383.304567
24.0,31,12387.009138
88.8,112,12448.380985
221.6,278,12481.24603
240.0,300,12518.538601
153.6,193,12541.230818
131.2,165,12560.695378
90.4,114,12573.891851
116.0,146,12591.061537
28.0,36,12595.218912
240.0,300,12629.719315
68.0,86,12639.638268
240.0,300,12674.607579
112.8,142,12691.195318
24.8,32,12695.332581
180.0,226,12721.898162
42.4,54,12730.171623
103.2,130,12745.348497
5.6,8,12746.29865
240.0,300,12781.71622
240.0,300,12817.612103
40.8,52,12823.747378
41.6,53,12829.909539
112.8,142,12846.841697
185.6,233,12874.570136
136.0,171,12894.800018
48.8,62,12902.094697
44.8,57,12908.875562
132.8,167,12928.234423
5.6,8,12929.155918
214.4,269,12960.195593
134.4,169,12981.973484
240.0,300,13017.228791
60.0,76,13026.028713
30.4,39,13030.624448
240.0,300,13065.316849
240.0,300,13100.189865
38.4,49,13105.895482
88.8,112,13118.888487
77.6,98,13130.107262
240.0,300,13165.289946
240.0,300,13200.547705
240.0,300,13238.272635
240.0,300,13273.711587
19.2,25,13276.678969
144.0,181,13298.80819
15.2,20,13301.302583
136.8,172,13321.634759
9.6,13,13323.105372
51.2,65,13330.771395
76.0,96,13341.959301
63.2,80,13351.39328
238.4,299,13386.559724
36.0,46,13391.782392
166.4,209,13416.854251
68.0,86,13426.956626
240.0,300,13464.617353
240.0,300,13499.578972
170.4,214,13524.65907
32.0,41,13529.390532
36.8,47,13534.850101
103.2,130,13550.279414
240.0,300,13585.480088
14.4,19,13587.752295
240.0,300,13624.166818
36.0,46,13629.63563
240.0,300,13664.871836
240.0,300,13702.422658
240.0,300,13737.912309
74.4,94,13749.097972
128.067755,161,13768.128588
68.8,87,13778.686719
9.6,13,13780.195025
30.4,39,13784.90391
31.2,40,13789.714255
21.6,28,13793.02471
240.0,300,13828.574713
240.0,300,13864.376823
62.4,79,13873.890602
161.6,203,13898.340062
40.0,51,13904.390003
137.6,173,13924.518267
240.0,300,13961.945333
240.0,300,13997.549865
72.8,92,14008.404021
32.0,41,14013.26235
200.0,251,14042.880821
197.6,248,14072.21565
240.0,300,14107.84956
132.8,167,14127.273132
5.668089,8,14128.314275
191.2,240,14157.710679
41.6,53,14163.842072
72.0,91,14174.543681
149.6,188,14198.267502
46.408861,59,14205.067556
240.0,300,14239.762968
240.0,300,14274.581957
125.6,158,14292.789796
136.8,172,14313.17073
240.0,300,14348.168236
159.2,200,14371.416177
6.4,9,14372.48273
18.4,24,14375.33172
5.6,8,14376.265423
96.0,121,14390.27953
69.6,88,14400.495593
20.0,26,14403.462209
8.8,12,14404.876014
8.8,12,14406.278266
149.6,188,14428.441934
18.4,24,14433.090641
24.0,31,14436.688459
89.6,113,14450.122617
232.0,291,14484.585295
48.8,62,14491.950465
40.8,52,14498.180336
185.6,233,14525.896662
32.0,41,14530.645431
45.6,58,14537.24242
80.0,101,14548.994946
82.4,104,14561.156083
10.4,14,14562.708975
6.4,9,14563.758332
116.0,146,14580.668675
96.0,121,14594.803723
240.0,300,14630.29952
151.2,190,14652.24844
43.2,55,14658.560427
192.8,242,14688.542875
240.0,300,14723.437695
133.6,168,14743.634887
240.0,300,14778.580485
219.2,275,14810.977103
240.0,300,15091.924261
47.2,60,15099.123806
104.0,131,15114.46727
28.0,36,15118.635025
240.0,300,15153.766264
84.8,107,15168.1822
8.0,11,15169.465095
8.0,11,15170.747266
64.0,81,15180.0813
240.0,300,15215.139168
240.0,300,15249.635256
60.8,77,15258.65282
52.0,66,15266.385652
5.6,8,15267.319166
18.711934,24,15270.101923
101.6,128,15284.916305
52.8,67,15293.215919
47.2,60,15300.211643
123.2,155,15318.128858
225.6,283,15351.522846
56.8,72,15361.069675
27.2,35,15365.71008
30.4,39,15370.261819
154.4,194,15391.966708
186.4,234,15419.5296
68.0,86,15428.832145
13.6,18,15430.796856
142.4,179,15450.496377
50.4,64,15457.426859
14.4,19,15459.494065
36.8,47,15464.582133
29.6,38,15468.690085
240.0,300,15502.154858
62.4,79,15510.736151
240.0,300,15543.629093
9.6,13,15545.063714
219.2,275,15574.778434
202.4,254,15602.657693
240.0,300,15637.703887
52.0,66,15644.987653
27.2,35,15648.933655
140.0,176,15668.73119
24.829767,32,15672.24731
66.4,84,15681.315046
8.0,11,15682.49863
124.0,156,15699.993834
240.0,300,15732.4593
240.0,300,15764.856637
74.4,94,15775.07134
104.0,131,15789.533781
111.2,140,15804.81598
240.0,300,15837.392802
85.6,108,15849.209441
240.0,300,15883.920285
240.0,300,15916.58517
240.0,300,15950.175981
50.4,64,15957.178123
50.4,64,15964.126626
12.8,17,15966.026301
159.2,200,15987.759188
50.4,64,15995.106132
240.0,300,16027.786743
33.6,43,16032.495744
68.0,86,16041.832936
27.2,35,16045.639771
118.4,149,16061.814104
8.8,12,16063.130476
5.6,8,16063.98046
12.0,16,16065.696936
90.4,114,16077.995353
12.0,16,16079.728549
23.2,30,16084.762842
120.8,152,16101.325599
96.8,122,16114.704111
240.0,300,16147.324603
240.0,300,16180.033674
240.0,300,16212.894508
188.0,236,16238.910543
240.0,300,16271.587013
57.6,73,16279.423211
240.0,300,16314.598776
92.8,117,16327.246527
22.4,29,16330.399617
44.8,57,16336.612039
240.0,300,16369.174562
152.0,191,16390.055199
220.0,276,16420.289158
161.6,203,16442.43305
10.4,14,16443.936607
68.15858,86,16453.27593
240.0,300,16485.809461
7.2,10,16486.894198
240.0,300,16519.85729
228.0,286,16553.053261
63.2,80,16561.642561
36.0,46,16566.565324
7.2,10,16567.644099
84.8,107,16579.130784
6.4,9,16580.070854
240.0,300,16613.195328
109.6,138,16628.274684
58.4,74,16636.340183
46.4,59,16642.739508
8.0,11,16643.922456
202.4,254,16671.771968
12.8,17,16673.618578
240.0,300,16706.169303
103.2,130,16720.279197
8.8,12,16721.629149
24.8,32,16725.112111
240.0,300,16760.257511
71.2,90,16769.939615
26.4,34,16773.607932
72.0,91,16784.042203
135.377532,170,16802.768572
240.0,300,16835.700167
114.4,144,16851.54536
104.8,132,16866.293825
223.2,280,16896.906173
240.0,300,16929.369191
240.0,300,16962.431541
32.8,42,16966.968005
240.0,300,17001.676679
183.2,230,17026.377219
143.2,180,17046.025649
14.4,19,17048.036964
69.6,88,17057.491184
48.8,62,17064.220324
74.4,94,17074.250285
9.6,13,17075.652282
56.0,71,17083.335515
240.0,300,17116.111529
240.0,300,17148.570201
186.4,234,17173.886966
240.0,300,17206.538431
240.0,300,17240.26213
28.8,37,17244.311626
108.0,136,17258.875072
28.0,36,17262.792542
57.6,73,17270.691558
240.0,300,17496.345741
44.8,57,17502.731648
240.0,300,17536.357382
92.8,117,17549.488989
36.0,46,17554.573477
111.2,140,17570.287969
10.4,14,17571.852573
92.8,117,17585.050956
9.6,13,17586.51966
76.8,97,17597.315238
40.0,51,17603.0173
52.8,67,17610.367481
240.0,300,17646.294934
11.2,15,17647.992792
78.4,99,17659.041362
24.0,31,17662.542847
92.8,117,17676.224278
200.8,252,17704.403978
240.0,300,17737.947773
17.6,23,17740.496801
62.4,79,17749.310189
58.4,74,17758.028595
32.8,42,17762.894482
52.0,66,17770.395319
11.2,15,17772.128518
42.4,54,17778.14258
49.6,63,17785.211216
59.2,75,17793.928992
240.0,300,17827.486218
240.0,300,17862.889532
135.2,170,17882.012364
104.0,131,17896.480291
95.2,120,17909.845564
61.6,78,17919.043017
88.0,111,17931.574559
144.8,182,17951.925681
28.0,36,17955.972051
111.2,140,17971.534112
240.0,300,18005.246437
32.0,41,18009.944616
240.0,300,18043.3917
240.0,300,18076.923776
9.6,13,18078.370314
5.6,8,18079.265026
240.0,300,18115.068721
59.2,75,18123.514688
240.0,300,18157.596208
178.4,224,18183.306628
13.6,18,18185.295672
113.6,143,18201.27344
240.0,300,18235.252195
240.0,300,18269.114347
72.0,91,18279.577472
54.4,69,18287.212957
19.2,25,18289.976109
240.0,300,18323.753882
196.0,246,18353.739941
10.4,14,18355.261331
196.0,246,18382.664054
9.6,13,18384.116426
82.4,104,18396.112317
77.6,98,18407.231856
47.2,60,18414.076693
12.0,16,18415.878094
240.0,300,18449.805303
240.0,300,18483.28762
240.0,300,18517.413194
100.0,126,18531.646525
107.2,135,18546.95936
150.4,189,18570.089655
205.6,258,18598.985879
61.6,78,18607.634681
40.8,52,18613.376177
92.8,117,18626.715707
56.0,71,18634.698145
115.2,145,18651.06069
240.0,300,18684.191658
220.8,277,18715.320919
14.4,19,18717.474059
116.0,146,18733.808406
176.8,222,18758.135424
155.2,195,18780.112945
30.4,39,18784.495052
240.0,300,18820.14957
99.2,125,18834.222105
173.6,218,18858.580758
240.0,300,18892.014504
176.0,221,18917.144602
89.6,113,18930.111262
60.8,77,18938.795556
148.8,187,18960.292364
238.4,299,18993.934564
240.0,300,19030.050227
240.0,300,19063.97897
240.0,300,19098.225015
42.4,54,19104.203082
128.0,161,19122.101073
27.2,35,19126.054996
158.4,199,19148.616391
16.8,22,19151.080966
240.0,300,19184.92623
7.2,10,19186.092749
138.4,174,19205.748352
220.8,277,19236.602943
240.0,300,19272.266987
69.6,88,19282.265436
24.0,31,19285.831539
35.2,45,19290.951875
240.0,300,19325.941416
64.8,82,19335.191923
240.0,300,19368.954245
240.0,300,19403.314458
240.0,300,19436.99685
170.4,214,19461.040451
10.4,14,19462.637336
83.2,105,19474.605302
240.0,300,19510.639326
68.0,86,19520.371627
56.8,72,19528.481591
240.0,300,19562.577299
8.0,11,19563.79365
52.0,66,19571.128409
89.6,113,19583.994402
68.8,87,19594.376723
47.2,60,19601.090739
27.2,35,19605.009457
38.4,49,19610.420929
137.6,173,19629.790649
240.0,300,19663.230727
123.2,155,19682.047365
20.0,26,19684.961358
240.0,300,19719.158577
70.4,89,19730.84659
87.2,110,19743.238967
240.0,300,19822.843252
44.0,56,19829.142593
145.6,183,19849.758426
121.621273,153,19867.175689
240.0,300,19901.45173
76.0,96,19912.284113
43.2,55,19918.464003
96.8,122,19932.195675
100.0,126,19946.243885
69.6,88,19956.192737
132.8,167,19974.956682
240.0,300,20010.320844
28.8,37,20014.522586
84.0,106,20026.549901
50.4,64,20033.747898
7.2,10,20034.934171
240.0,300,20068.644587
9.6,13,20070.126337
92.8,117,20083.076178
13.6,18,20085.090996
158.4,199,20107.307992
28.8,37,20111.530852
140.8,177,20131.30497
145.6,183,20152.153631
6.4,9,20153.205806
123.2,155,20171.097952
18.4,24,20173.766416
240.0,300,20208.54518
8.8,12,20209.970513
4.0,6,20210.695483
221.6,278,20244.791582
49.6,63,20251.741835
94.4,119,20265.13553
16.8,22,20267.567121
6.4,9,20268.538311
47.2,60,20275.350387
96.0,121,20288.799147
45.6,58,20295.290612
240.0,300,20329.299389
240.0,300,20363.291872
6.4,9,20364.257826
51.2,65,20371.581447
240.0,300,20405.382446
52.0,66,20412.866233
8.8,12,20414.1684
240.0,300,20448.397026
109.6,138,20464.23399
240.0,300,20499.601009
68.8,87,20509.334952
7.2,10,20510.444948
240.0,300,20543.615291
240.0,300,20577.832985
89.6,113,20590.423532
113.6,143,20606.592924
28.0,36,20610.602847
32.0,41,20615.242144
126.4,159,20633.30962
100.0,126,20647.787195
240.0,300,20682.31573
240.0,300,20718.838381
93.6,118,20732.314701
240.0,300,20766.96266
240.0,300,20801.953704
73.6,93,20812.560242
13.6,18,20814.691633
22.4,29,20817.992819
240.0,300,20852.11156
135.2,170,20871.489057
240.0,300,20906.234248
232.8,292,20940.458759
240.0,300,20976.516185
240.0,300,21010.842454
102.4,129,21025.742067
36.0,46,21031.131729
112.0,141,21047.383559
38.4,49,21052.995687
240.0,300,21087.780685
240.0,300,21123.357031
55.2,70,21131.473477
9.6,13,21132.974221
240.0,300,21168.265457
22.4,29,21171.480107
20.0,26,21174.449174
112.8,142,21192.958528
240.0,300,21227.661885
240.0,300,21261.851273
15.2,20,21264.123275
25.6,33,21267.814547
134.4,169,21287.359121
15.2,20,21289.640032
39.2,50,21295.373426
48.0,61,21302.417892
35.2,45,21307.475845
70.4,89,21317.750949
11.2,15,21319.451979
240.0,300,21354.051079
240.0,300,21388.146929
188.8,237,21415.910918
106.4,134,21432.963699
240.0,300,21467.07699
139.2,175,21487.069873
64.8,82,21496.543875
135.2,170,21516.631061
7.2,10,21517.825525
9.6,13,21519.338342
52.8,67,21527.077107
240.0,300,21560.930954
147.2,185,21582.14094
218.4,274,21613.590145
8.8,12,21615.015518
18.4,24,21617.758985
71.2,90,21628.244475
46.4,59,21634.920377
36.0,46,21640.302096
240.0,300,21676.581104
240.0,300,21711.396159
39.2,50,21717.2487
124.8,157,21735.454118
8.0,11,21736.713326
79.2,100,21748.031089
19.2,25,21751.030456
20.8,27,21754.098402
54.4,69,21762.191764
8.0,11,21763.418514
19.2,25,21766.33811
16.8,22,21768.759746
240.0,300,21803.437562
240.0,300,21838.045208
110.4,139,21854.273758
22.4,29,21857.615809
86.4,109,21870.345008
104.863945,132,21885.271356
39.2,50,21891.118506
240.0,300,21927.660794
116.0,146,21944.913256
240.0,300,21979.485493
240.0,300,22015.122823
240.0,300,22049.59014
57.6,73,22057.916077
7.2,10,22059.049113
240.0,300,22093.828238
96.8,122,22108.018908
46.4,59,22295.20425
85.6,108,22307.908722
97.6,123,22324.095475
240.0,300,22359.200182
29.6,38,22363.529042
84.0,106,22375.823785
240.121332,300,22410.717433
20.8,27,22413.889967
66.429767,84,22423.508887
152.8,192,22445.817166
12.0,16,22447.659378
16.0,21,22450.112637
172.8,217,22475.014994
21.6,28,22478.300994
140.0,176,22498.725107
19.2,25,22501.628855
60.0,76,22510.446502
173.6,218,22535.46133
240.0,300,22572.205932
91.2,115,22585.515653
99.2,125,22600.508328
98.4,124,22614.902328
76.8,97,22626.302048
37.6,48,22631.744735
38.4,49,22637.396361
17.6,23,22639.997502
43.2,55,22646.284204
62.4,79,22655.318805
64.8,82,22664.805452
44.0,56,22671.367965
65.603295,83,22681.055925
132.8,167,22700.144714
112.0,141,22716.157239
47.2,60,22723.041329
51.2,65,22730.458243
136.8,172,22750.299469
54.4,69,22758.341415
240.0,300,22793.189952
48.8,62,22802.282282
240.0,300,22837.327937
32.0,41,22842.19815
52.8,67,22849.808128
240.0,300,22884.667696
19.2,25,22887.586841
136.0,171,22907.919026
17.6,23,22910.652066
35.2,45,22915.759089
101.6,128,22930.696754
240.0,300,22965.302436
80.8,102,22977.19365
187.2,235,23004.585551
240.0,300,23041.739524
240.0,300,23076.493252
136.0,171,23096.526012
50.4,64,23103.945294
240.0,300,23139.738708
32.0,41,23144.477084
144.8,182,23165.725207
72.0,91,23176.355088
240.0,300,23211.958821
95.2,120,23225.824074
132.8,167,23245.257099
32.8,42,23250.114543
240.0,300,23287.262881
8.8,12,23288.649665
6.4,9,23289.687136
50.4,64,23297.14724
85.6,108,23309.734618
68.8,87,23320.137067
8.8,12,23321.599172
57.6,73,23330.053029
173.6,218,23356.312636
92.0,116,23369.819306
16.0,21,23372.230511
240.0,300,23407.744031
132.8,167,23427.26819
35.2,45,23432.540191
37.6,48,23438.17437
48.8,62,23445.266957
240.0,300,23480.706268
240.029767,300,23517.495104
153.6,193,23542.035741
10.4,14,23543.605504
68.0,86,23553.555116
9.6,13,23554.999081
183.2,230,23581.612584
58.4,74,23590.160678
10.4,14,23591.823367
240.0,300,23626.321888
93.6,118,23640.044419
168.0,211,23664.672282
111.2,140,23680.700828
103.2,130,23695.965114
240.0,300,23730.816413
15.2,20,23733.133269
42.4,54,23739.462445
240.0,300,23776.496529
168.0,211,23801.65357
16.8,22,23804.167037
240.0,300,23839.505202
240.0,300,23874.722437
81.6,103,23886.600547
141.6,178,23907.384143
74.4,94,23918.368309
5.6,8,23919.320959
240.0,300,23954.78805
108.8,137,23970.811072
12.8,17,23972.729173
179.2,225,23998.825283
7.2,10,24000.025818
27.2,35,24005.950378
240.0,300,24041.512506
65.6,83,24051.092369
172.0,216,24076.953066
172.8,217,24102.694657
6.4,9,24103.764925
91.2,115,24117.12344
39.2,50,24122.964001
121.6,153,24140.466526
13.6,18,24142.625537
152.8,192,24165.017724
240.0,300,24199.647607
112.8,142,24216.29672
240.0,300,24253.730926
69.6,88,24264.184347
114.4,144,24281.221627
240.0,300,24316.822258
240.0,300,24352.24916
20.0,26,24355.281253
240.138553,300,24390.44622
8.8,12,24391.974361
109.6,138,24408.630811
32.0,41,24413.391757
240.0,300,24447.91434
81.6,103,24459.907229
6.4,9,24460.97661
14.4,19,24463.188184
73.6,93,24473.962101
21.6,28,24477.171335
240.0,300,24514.169302
240.0,300,24548.926837
240.0,300,24584.715891
41.6,53,24590.904755
240.067303,300,24626.208141
9.6,13,24627.880421
30.4,39,24632.509499
8.8,12,24633.916407
45.6,58,24640.701041
105.6,133,24835.375562
240.0,300,24870.484432
240.0,300,24905.735316
