#{"t_start": 1781712201.8943045, "env_id": "highway-v0"}
r,l,t
139.249697,300,6351.093323
144.738168,300,6411.401
136.489623,300,6472.343419
138.000875,300,6530.011602
139.789123,300,6584.184852
140.997228,300,6639.027626
140.567514,300,6694.080976
141.344497,300,6750.067446
137.992428,300,6805.487837
142.301431,300,6860.926614
139.599072,300,6916.58728
139.014368,300,6971.661088
146.36846,300,7028.428117
134.542529,300,7085.184263
140.287181,300,7141.152082
136.521039,300,7200.009111
144.222599,300,7257.997548
136.125669,300,7316.618333
137.544281,300,7375.202649
139.315609,300,7433.578841
138.628097,300,7487.477815
140.128409,300,7540.285838
134.780988,300,7593.233414
136.811703,300,7647.074412
142.156879,300,7701.628854
138.817014,300,7756.861133
140.948575,300,7812.206115
140.650656,300,7868.209133
145.04854,300,7924.932766
138.118608,300,7982.167836
141.583649,300,8039.370288
141.150973,300,8097.816445
143.057166,300,8156.318185
141.750411,300,8214.091346
141.15199,300,8272.203238
143.691984,300,8330.221946
146.039816,300,8388.870098
87.898455,190,8426.054863
142.252419,300,8485.317584
11.25959,25,8490.205063
154.903109,300,8548.444805
146.965185,300,8606.027086
133.966661,288,8660.722296
139.81877,300,8717.482068
144.347741,300,8775.061548
146.725923,300,8832.678611
148.188333,300,8890.863758
149.090777,300,8949.676619
145.579095,300,9007.516912
142.780534,290,9062.187366
147.830502,300,9120.637743
152.973945,300,9179.301955
42.774208,89,9196.716225
143.668578,300,9256.592214
151.662558,300,9315.730423
142.338342,300,9374.590107
146.112189,300,9433.821619
146.426664,300,9494.515217
141.291365,300,9554.827379
142.306131,300,9616.554337
151.807539,300,9676.718179
148.394185,300,9736.223254
145.747938,300,9795.271369
148.637434,300,9849.154984
141.162698,300,9902.325464
146.789535,300,9954.511536
170.240449,300,10006.577238
148.797591,300,10058.744553
3.167289,6,10059.823432
153.200316,300,10110.64161
154.82504,300,10162.200593
146.695227,300,10214.612016
6.506006,14,10217.03577
141.452665,300,10269.968408
117.133891,253,10314.2833
144.860927,300,10369.841557
144.733678,300,10423.727519
153.128405,300,10477.97452
148.110108,300,10534.618447
150.461609,300,10589.854508
14.701751,32,10595.575407
143.532796,300,10650.089173
151.513946,300,10705.319777
148.315513,300,10758.119591
144.775901,300,10812.067515
92.940851,190,10845.81459
43.90059,99,10863.50428
101.662721,221,10902.69602
152.429457,300,10957.463409
144.360032,300,11014.250726
98.769547,208,11053.743173
147.948187,300,11110.564841
148.458567,300,11166.777279
152.267635,300,11223.449262
150.77891,300,11280.46487
152.476239,300,11338.047776
154.339452,300,11394.924241
156.006044,300,11453.462515
151.575929,300,11512.712315
158.534733,300,11570.356781
3.796174,9,11572.175883
146.239381,300,11630.086873
150.675118,300,11688.541648
148.133524,300,11746.110851
20.486029,45,11754.838249
147.373757,300,11814.107955
151.322427,300,11874.358186
149.830728,300,11933.797134
151.649751,300,11992.933111
150.635105,300,12050.704137
158.890467,300,12109.911703
119.241255,243,12157.360133
149.56118,300,12215.363153
148.47697,300,12273.841355
154.003685,300,12333.148042
150.530456,300,12392.376742
158.978171,300,12451.57623
156.221124,300,12509.938122
156.337297,300,12568.734657
152.024886,300,12628.639311
155.839474,300,12687.765205
164.070897,300,12746.695738
154.182488,300,12804.764859
150.567377,300,12864.060501
156.812763,300,12917.145262
144.124249,300,12970.449415
150.182348,300,13023.575821
149.749765,300,13076.802925
151.824851,300,13131.593736
156.951147,300,13186.413889
153.929419,300,13251.176482
156.348478,300,13313.236679
147.388295,300,13375.353999
123.571032,228,13418.799867
155.235126,300,13478.391884
143.629052,300,13537.910187
156.537854,300,13595.575788
152.93771,300,13650.963982
150.577039,300,13708.972984
159.31385,300,13770.790697
151.162015,300,13834.710742
152.507275,300,13896.993929
157.704332,300,13957.288953
142.395451,300,14013.270148
151.673421,300,14066.697984
155.825612,300,14120.685951
152.530037,300,14172.670359
162.686222,300,14215.12549
155.471606,300,14252.937213
154.458501,300,14292.132328
159.435145,300,14330.26221
145.831517,300,14368.522632
154.658576,300,14407.384395
165.028544,300,14446.806621
164.506015,300,14485.711489
157.492169,300,14524.502798
173.942606,300,14564.047847
148.758315,300,14602.959571
171.81771,300,14642.337954
160.266901,300,14681.851853
164.194734,300,14720.713038
173.708707,300,14760.906167
164.323709,300,14801.399933
163.998434,300,14842.249328
159.277381,300,14882.624017
158.981575,300,14923.150971
172.091313,300,14962.949183
158.600054,300,15004.012744
169.84148,300,15043.85341
165.12805,300,15085.233316
177.58393,300,15125.846782
48.750319,110,15140.641128
168.271035,300,15181.158442
165.073583,300,15222.130823
50.703981,104,15236.456958
166.199801,300,15277.840437
172.153162,300,15318.985121
165.051311,300,15359.946584
66.184266,122,15376.778113
168.468781,300,15418.522574
171.169106,300,15460.035367
167.585556,300,15501.963693
150.522261,300,15544.439668
168.827459,300,15586.984136
164.508229,300,15629.744147
166.548035,300,15673.106585
46.403974,105,15688.272505
171.359369,300,15731.537064
185.883839,300,15775.226872
176.234011,300,15818.774366
171.163907,300,15861.790395
166.815979,300,15904.859922
162.934989,300,15947.688255
174.536167,300,15990.811132
165.494366,300,16033.577293
6.594404,15,16035.79768
32.968801,74,16046.675449
162.917242,300,16090.830088
160.743856,300,16134.73083
175.65076,300,16177.699164
168.678299,300,16221.313055
178.339975,300,16264.831
185.166512,300,16308.49194
171.389025,300,16352.221205
176.232444,300,16395.900101
168.690083,300,16439.175545
169.677395,300,16482.269861
134.979699,272,16521.735431
184.914759,300,16564.475909
